"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,4.12,,
"GBR","United Kingdom","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,4.05,,
"GBR","United Kingdom","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,3.79,,
"GBR","United Kingdom","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2014","2014","PC","Percentage","0","Units",,,3.63,,
"GBR","United Kingdom","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2015","2015","PC","Percentage","0","Units",,,3.58,,
"GBR","United Kingdom","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2016","2016","PC","Percentage","0","Units",,,3.32,,
"GBR","United Kingdom","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2017","2017","PC","Percentage","0","Units",,,3.23,,
"ESP","Spain","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.08,,
"ESP","Spain","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.24,,
"ESP","Spain","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0.13,,
"ESP","Spain","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.13,,
"ESP","Spain","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0.13,,
"ESP","Spain","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,0.13,,
"ESP","Spain","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2014","2014","PC","Percentage","0","Units",,,0.13,,
"ESP","Spain","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2015","2015","PC","Percentage","0","Units",,,0.12,,
"ESP","Spain","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2016","2016","PC","Percentage","0","Units",,,0.12,,
"ESP","Spain","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2017","2017","PC","Percentage","0","Units",,,0.12,,
"ESP","Spain","TOTAL","Total","FAM11D","Public social expenditure on tax breaks for families as a % of GDP","2018","2018","PC","Percentage","0","Units",,,0.12,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,2.56,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,2.49,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,2.42,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,2.29,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,2.65,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,3.01,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,3.07,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,3.28,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,3.52,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,3.45,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,3.34,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,3.21,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,2.85,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2014","2014","PC","Percentage","0","Units",,,2.7,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2015","2015","PC","Percentage","0","Units",,,2.61,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2016","2016","PC","Percentage","0","Units",,,2.48,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2017","2017","PC","Percentage","0","Units",,,2.46,,
"NZL","New Zealand","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2018","2018","PC","Percentage","0","Units",,,2.78,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","1990","1990","PC_PNT","Percentage points","0","Units",,,44.8,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","1991","1991","PC_PNT","Percentage points","0","Units",,,43.1,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","1992","1992","PC_PNT","Percentage points","0","Units",,,40.6,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","1993","1993","PC_PNT","Percentage points","0","Units",,,37.4,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","1994","1994","PC_PNT","Percentage points","0","Units",,,36.3,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","1995","1995","PC_PNT","Percentage points","0","Units",,,36.5,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","1996","1996","PC_PNT","Percentage points","0","Units",,,35.9,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","1997","1997","PC_PNT","Percentage points","0","Units",,,36.3,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","1998","1998","PC_PNT","Percentage points","0","Units",,,37.6,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","1999","1999","PC_PNT","Percentage points","0","Units",,,37.8,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2000","2000","PC_PNT","Percentage points","0","Units",,,36.9,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2001","2001","PC_PNT","Percentage points","0","Units",,,36.4,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2002","2002","PC_PNT","Percentage points","0","Units",,,34.1,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2003","2003","PC_PNT","Percentage points","0","Units",,,33.1,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2004","2004","PC_PNT","Percentage points","0","Units",,,31.9,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2005","2005","PC_PNT","Percentage points","0","Units",,,32.6,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2006","2006","PC_PNT","Percentage points","0","Units",,,31.6,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2007","2007","PC_PNT","Percentage points","0","Units",,,30.1,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2008","2008","PC_PNT","Percentage points","0","Units",,,27,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2009","2009","PC_PNT","Percentage points","0","Units",,,21.5,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2010","2010","PC_PNT","Percentage points","0","Units",,,20,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2011","2011","PC_PNT","Percentage points","0","Units",,,18.3,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2012","2012","PC_PNT","Percentage points","0","Units",,,16.7,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2013","2013","PC_PNT","Percentage points","0","Units",,,16.3,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2014","2014","PC_PNT","Percentage points","0","Units",,,17.1,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2015","2015","PC_PNT","Percentage points","0","Units",,,17.9,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2016","2016","PC_PNT","Percentage points","0","Units",,,17.9,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2017","2017","PC_PNT","Percentage points","0","Units",,,18.3,,
"ESP","Spain","TOTAL","Total","FAM6B","Gender gap (male-less-female) in the full-time equivalent employment-to-population rate","2018","2018","PC_PNT","Percentage points","0","Units",,,18.6,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,1.6,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,1.56,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,1.55,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,1.55,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,1.52,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,1.5,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,1.42,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,1.41,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,1.58,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,1.56,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,1.5,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,1.52,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,1.51,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2014","2014","PC","Percentage","0","Units",,,1.49,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2015","2015","PC","Percentage","0","Units",,,1.4,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2016","2016","PC","Percentage","0","Units",,,1.33,,
"FIN","Finland","TOTAL","Total","FAM11B","Public social expenditure on cash benefits for families as a % of GDP","2017","2017","PC","Percentage","0","Units",,,1.23,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,0.02,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,0.02,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,0.02,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,0.02,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,0.02,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,0.02,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,0.03,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,0.03,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,0.05,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,0.07,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,0.08,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,0.33,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,0.35,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2014","2014","PC","Percentage","0","Units",,,0.36,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2015","2015","PC","Percentage","0","Units",,,0.35,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2016","2016","PC","Percentage","0","Units",,,0.34,,
"GRC","Greece","TOTAL","Total","FAM11C","Public social expenditure on services and in-kind benefits for families as a % of GDP","2017","2017","PC","Percentage","0","Units",,,0.32,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2001","2001","PC","Percentage","0","Units",,,2.09,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2002","2002","PC","Percentage","0","Units",,,2,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2003","2003","PC","Percentage","0","Units",,,1.96,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2004","2004","PC","Percentage","0","Units",,,1.93,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2005","2005","PC","Percentage","0","Units",,,1.91,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2006","2006","PC","Percentage","0","Units",,,1.87,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2007","2007","PC","Percentage","0","Units",,,1.7,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2008","2008","PC","Percentage","0","Units",,,1.75,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2009","2009","PC","Percentage","0","Units",,,2.05,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2010","2010","PC","Percentage","0","Units",,,2.12,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2011","2011","PC","Percentage","0","Units",,,2.13,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2012","2012","PC","Percentage","0","Units",,,2.06,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2013","2013","PC","Percentage","0","Units",,,1.93,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2014","2014","PC","Percentage","0","Units",,,1.85,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2015","2015","PC","Percentage","0","Units",,,1.78,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2016","2016","PC","Percentage","0","Units",,,1.73,,
"SVN","Slovenia","TOTAL","Total","FAM11A","Total public social expenditure on families as a % of GDP","2017","2017","PC","Percentage","0","Units",,,1.85,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1970","1970","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1971","1971","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1972","1972","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1973","1973","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1974","1974","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1975","1975","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1976","1976","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1977","1977","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1978","1978","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1979","1979","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1980","1980","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1981","1981","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1982","1982","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1983","1983","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1984","1984","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1985","1985","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1986","1986","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1987","1987","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1988","1988","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1989","1989","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1990","1990","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1991","1991","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1992","1992","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1993","1993","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1994","1994","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1995","1995","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1996","1996","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1997","1997","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1998","1998","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","1999","1999","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2000","2000","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2001","2001","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2002","2002","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2003","2003","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2004","2004","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2005","2005","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2006","2006","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2007","2007","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2008","2008","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2009","2009","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2010","2010","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2011","2011","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2012","2012","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2013","2013","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2014","2014","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2015","2015","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2016","2016","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2017","2017","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2018","2018","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2019","2019","WEEK","Weeks","0","Units",,,0,,
"USA","United States","TOTAL","Total","FAM12B","Length of paid paternity and parental leave reserved for fathers in weeks","2020","2020","WEEK","Weeks","0","Units",,,0,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1970","1970","CHLD","Children","0","Units",,,4.97,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1971","1971","CHLD","Children","0","Units",,,4.84,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1972","1972","CHLD","Children","0","Units",,,4.71,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1973","1973","CHLD","Children","0","Units",,,4.6,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1974","1974","CHLD","Children","0","Units",,,4.5,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1975","1975","CHLD","Children","0","Units",,,4.42,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1976","1976","CHLD","Children","0","Units",,,4.34,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1977","1977","CHLD","Children","0","Units",,,4.27,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1978","1978","CHLD","Children","0","Units",,,4.2,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1979","1979","CHLD","Children","0","Units",,,4.12,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1980","1980","CHLD","Children","0","Units",,,4.04,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1981","1981","CHLD","Children","0","Units",,,3.94,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1982","1982","CHLD","Children","0","Units",,,3.84,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1983","1983","CHLD","Children","0","Units",,,3.72,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1984","1984","CHLD","Children","0","Units",,,3.6,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1985","1985","CHLD","Children","0","Units",,,3.47,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1986","1986","CHLD","Children","0","Units",,,3.34,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1987","1987","CHLD","Children","0","Units",,,3.22,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1988","1988","CHLD","Children","0","Units",,,3.1,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1989","1989","CHLD","Children","0","Units",,,3,,
"BRA","Brazil","TOTAL","Total","FAM1","Total fertility rate","1990","1990","CHLD","Children","0","Units",,,2.9,,
